Rowname	Mutation_Status	Drug	CellLine	SensitivityWithQuartileThreshold	GI50	ContinousSensitivity	AKT308	AKT473	ATF2	AXL	bCATENIN	CHK1	CHK2	cJUN	cKIT	cMET	cRAF	EGFR	ERK/MAPK	FAK	FGFR1	FGFR2	FGFR3	FLT3	GSK3a	GSK3B	HER2	HER3	HER4	HSP27	HSP27(total)	IGF1R	IGF1R (pan TYR)	IR	IR (pan TYR)	IRS1	JAK1	JNK	LCK	MEK1	MSK1	mTOR	NFkB	p38	p53	p70S6K	PDGFRa	PDGFRb	PRAS40	PTEN	Rb	RET	RPS6	SRC	STAT1	STAT3	STAT5A/B	TSC2	VEGFR2
Gefitinib_HCC4006	EGFR_mutant	Gefitinib	HCC4006	Sensitive	15.6	0.000362616	-0.111095975	-0.084901865	0.058738478	-1.321490171	-0.646527564	-1.111219079	-1.224922884	-0.375696674	-0.127498887	0.454734854	-1.326815517	-0.84081068	-0.593132719	-1.126024829	-1.281560762	-1.276401662	-1.288273906	0.107271667	0.323706633	-0.017201908	-0.655689136	0.014162262	-0.137840831	0.131519213	-0.023598923	0.417374326	0.229890954	-0.0589012	-0.212265672	-0.152637832	-0.742133923	-0.046766736	-1.238591747	0.120335339	-0.087509156	0.015291574	-0.466964427	-0.236630279	0.203037558	-0.713224355	0.112726097	-0.503236954	-1.316047511	0.023859545	-0.836711998	-1.267608706	-2.211865298	0.077022286	-0.057730656	0.492553099	-0.452963748	0.130789038	0.171518591
Gefitinib_HCC44	KRAS_mutant	Gefitinib	HCC44	NotSensitive	16863	0.39197437	-0.228369175	-0.134096018	-0.121029536	-0.171783769	-0.084707312	-0.014360553	-0.038449279	-0.196964642	0.770359168	-0.004796932	0.001585224	-0.02419665	-0.1315788	0.042196701	0.076521288	-0.085770359	-0.056516338	0.223004592	-0.130656612	0.087382407	-0.514445861	0.180874525	0.104016555	-0.377588561	-0.267768558	-0.0769345	0.379054518	-0.546091487	-0.145212051	-0.02419665	0.097048387	0.183964712	0.061162187	-0.037743271	-0.504091282	-0.263503848	0.130170747	0.110012526	0.054812557	-0.255196954	0.142913336	0.154348231	-1.084223344	0.078230261	-0.060254842	0.02393079	-0.044290966	0.183451023	-0.196243622	0.113145868	-0.400712784	0.069807687	0.210931759
Gefitinib_HCC827	EGFR_mutant	Gefitinib	HCC827	Sensitive	7.8	0.000181308	0.347263569	-0.608504591	0.156139778	-0.127663732	-0.072254114	0.226445381	-0.169957335	-0.224261458	-0.092508791	-0.0460392	0.054820977	-0.161144362	-0.34609131	0.051753661	0.108807186	0.172858384	0.092382717	0.312468203	-0.188349158	-0.64737467	-0.412909417	-1.66174419	0.069242279	-0.110704413	0.069352379	-0.073639425	-0.262287553	-0.141434648	0.087164187	0.544240279	0.174459582	-0.161591769	-0.019155476	-0.158388969	-0.218201872	-0.068414554	-0.425733457	-0.104116724	-0.137274974	-1.066141193	-0.099248938	-0.395233367	-1.171901317	0.554140162	-0.150396121	0.07408983	-1.911756506	-0.045177632	-0.934492984	-0.001451808	-0.222494736	-0.269344612	0.160825829
Gefitinib_PC9	EGFR_mutant	Gefitinib	PC9	Sensitive	169.33	0.003936015	-0.537103615	-0.700349713	-0.149089995	0.304736261	0.271720197	0.435515524	0.340748496	-0.691458597	0.34538895	0.072529913	0.340611255	-1.697617509	-0.601426646	0.26028468	0.334993845	0.396426825	0.421838752	0.265805402	-0.388345888	-0.687004311	0.125572914	-1.119895324	-0.061926885	-0.04079104	-0.011261868	-0.169269851	0.110701404	-0.144573264	-0.051676788	-0.220813592	-0.046239722	0.057115439	-0.12490748	-1.232977104	0.01942551	-0.37538819	-0.250926007	-0.442941226	0.267023998	-1.112172937	-0.98257777	0.259263705	-1.049894913	0.114781449	0.213834348	0.429643796	-1.455921197	-0.086391118	0.120487743	0.146412888	-0.139685028	-0.887989333	0.380492751
Gefitinib_SKLU1	KRAS_mutant	Gefitinib	SKLU1	NotSensitive	9716.25	0.225850736	0.045384638	0.331196044	-0.307587608	-0.015309505	0.033566123	-0.056802772	0.257070044	0.166722507	-0.177442008	-0.549422111	0.069821019	-0.531758358	0.038107789	-0.141304507	-0.156927181	0.295588466	-0.002549839	-0.122979849	0.736842493	0.192361526	-0.274982943	0.366013593	-0.330124496	0.087587137	-0.061719783	0.378566644	-0.774289359	0.722594395	-0.818125268	0.221477935	-0.516372354	0.220603751	0.245490832	1.1694032	-0.494100232	-0.049292931	-0.264094626	0.494303939	-0.027247673	0.708596495	-0.236036662	-0.301196152	-0.76038945	0.502985389	0.053150805	-0.061360731	0.618573015	-0.031528906	-0.085866676	0.428749348	0.318247174	0.072940361	0.286211392
Trametinib_A549	KRAS_mutant	Trametinib	A549	NotSensitive	52.39	0.003923366	0.3541889	0.321855589	0.054020584	0.346238951	0.220902513	0.519128787	0.332851357	0.257425362	0.198109263	0.543902443	0.41792774	0.225422029	0.168501293	0.391363105	0.392069151	0.455665062	0.40871148	0.348551282	0.224362684	0.209265008	0.231989507	-0.006818677	-0.138249133	-0.151799249	0.138194802	0.45334646	0.140320431	0.160664149	-0.00740934	-0.101983958	0.335136786	-0.014914047	0.18011447	0.126066744	0.015323081	-0.012770708	0.047992793	-0.089250649	0.200779755	0.402574548	-0.51066419	0.09161604	0.288161677	0.175895428	0.442973402	0.378139036	0.172994102	-0.458094916	-0.094987638	0.036925459	0.047956497	0.210723896	0.031675868
Trametinib_CORL105	Wild_type	Trametinib	CORL105	NotSensitive	57.08	0.004274589	1.856722255	1.134383602	0.316612551	0.267232382	0.144678729	0.049055802	0.241454901	0.001777287	0.919315128	1.752187802	-0.041305265	1.148796974	0.156552511	-0.022869719	0.053107577	-0.130271465	0.230282558	0.844236011	1.277652039	0.340277201	1.226736575	1.065927244	0.979954021	0.801302215	0.539219483	0.530936361	1.327371026	0.578846184	1.319769304	1.329196118	-0.666133449	0.380683683	0.751126606	0.942134495	1.599967582	0.563723389	0.609770757	0.782733469	0.273487369	0.656984191	1.422024478	0.006953561	0.762416047	0.816140784	-0.455655735	-0.091725493	0.930635494	0.90546731	0.23780198	0.430800616	0.675541452	1.309965473	1.066628432
Trametinib_H1373	KRAS_mutant	Trametinib	H1373	NotSensitive	38.2	0.00286071	1.621693648	0.250160246	0.152238725	-0.051617043	0.061045355	0.260036068	-0.002022423	0.32051873	-0.145267898	-0.234748084	0.237879373	-0.509305446	-0.655986607	-0.027844299	0.035720703	0.060798339	0.204340877	0.083320659	-0.393874935	-0.469757781	0.002830741	-0.300785475	-0.031116591	-0.407453228	-0.07195148	-0.034322257	0.06753643	-0.082385261	0.989891685	-0.876742826	-0.101319229	0.067402742	0.16337313	-2.066480541	-1.244412544	-0.019433513	-0.1638718	-1.001326884	0.007696496	0.074592033	0.37990039	0.386159381	0.061551	-0.039339279	0.100768677	0.398190756	0.394295759	-0.07624083	-0.375680882	-0.046922294	-0.140660852	-0.162650737	-0.103689583
Trametinib_H1437	Wild_type	Trametinib	H1437	NotSensitive	16.71	0.001251373	0.367683229	-0.009333771	-0.232672305	0.544020916	0.232597689	0.382590002	0.311441982	0.094115143	-0.706792687	-0.91649759	0.181746725	-0.511295493	-0.046111241	0.079972478	0.538837804	0.434508337	0.575067804	-0.521983448	-0.54995202	-1.033120718	-0.49485627	-0.402850337	-0.443758281	0.460543732	-0.205111771	-0.863020366	-1.042615223	-0.051965275	0.357791019	-0.487413504	0.650322193	0.706987562	0.287771566	1.024123117	0.044330346	-1.416060851	-0.612489493	0.372693433	0.033987517	-0.341613877	0.390438253	-0.472179892	-0.008167424	-0.547743393	0.171504314	0.650150382	-0.472041708	-0.461260862	0.265625817	0.542324572	1.00441516	-0.153882263	-1.3459875
Trametinib_H1563	Wild_type	Trametinib	H1563	NotSensitive	7045.67	0.527633931	-0.206878631	-0.254353229	0.193515582	-0.050795061	-0.005817071	-0.017014165	-0.112602934	0.456938719	-0.434608512	-0.32804839	-0.081039408	-1.505865451	-2.374003023	-0.059446657	-0.10814378	-0.039369278	-0.028668119	-0.330227688	-2.390601421	-1.255559754	-0.824699654	-0.33105232	-0.376495291	-1.169122387	-0.221575658	0.038239978	-0.277558619	-0.695492792	-1.217017077	-0.617061862	0.30374453	0.005375344	0.018611171	-1.889234097	-1.10082406	-0.532890486	-0.551436116	-0.053725168	0.136306214	-0.319149862	-0.148304327	0.031917131	-0.164182487	-1.091222279	0.107743759	-0.070860242	-0.634400984	-0.130946127	-0.209024287	0.368485051	0.047023041	-1.133266677	-0.335661574
Trametinib_H1568	Wild_type	Trametinib	H1568	NotSensitive	1943	0.145506776	-0.337824582	-0.95352756	0.409227876	-0.650751814	-0.326215381	-0.583893302	-0.534751272	-0.033282306	-0.134112635	-1.155272831	-0.943062339	-0.35252798	-1.191809174	-0.218361151	-1.154288848	-0.693564898	-0.890062995	-0.320196578	-1.320453262	-0.963978834	-0.300145067	-0.374873361	0.184220762	0.038728536	-0.254596548	-0.745147348	0.065768509	-0.447503571	-0.062020261	-0.340177869	-0.903245088	0.232087761	-0.809250312	-1.93948145	-1.536157	-0.578816131	-0.291524739	0.513060207	0.180634885	-1.298963082	-0.40440076	-0.329979819	-1.168365011	-0.689006657	-0.269830054	-0.94939257	-1.310967895	-0.527461608	0.199519898	0.19653604	0.077466788	-1.445828523	0.077466788
Trametinib_H1650	EGFR_mutant	Trametinib	H1650	NotSensitive	8776	0.657214343	0.087847558	0.203603678	0.012588013	0.068704568	0.15973275	0.276976697	0.108713225	-0.028533887	0.009845046	-0.16883243	0.114440251	0.564915173	-0.24380032	0.107224887	0.119696761	0.091710632	0.229076742	0.47183296	0.360140742	0.539753206	0.636500495	0.286369484	-0.856687812	-0.095002726	0.399788298	-0.102790152	0.253116197	0.302315903	0.166254353	0.05354313	3.065364129	0.419916292	0.301579465	0.286319099	-0.16883243	0.160624432	-0.030796938	0.044389064	-0.293053821	0.303680074	0.319389416	-0.30209896	0.174873795	-0.010332836	0.185861863	0.188576597	0.367443145	0.427047129	0.136589807	0.486396934	-0.029505726	0.364653301	0.386314889
Trametinib_H1693	Wild_type	Trametinib	H1693	NotSensitive	1237.37	0.092663777	-0.071737866	0.097694802	0.002859161	0.05015112	0.011367267	-0.037269812	-0.136659393	-0.089339272	0.304799815	0.104042091	-0.083530795	0.335052392	0.269110623	-0.03778589	0.068247933	-0.067895542	-0.004881622	0.902436146	0.062306187	-0.011542987	0.357575193	0.209567524	-0.134222325	0.408989636	-0.007256041	-0.234020904	-0.094296141	0.248573935	0.284991334	-0.339512611	0.157054469	0.122701547	-0.03504737	0.291043137	0.29964895	-0.119080116	0.159288713	0.390278953	0.135420153	0.030804536	-0.505229241	0.256737378	-0.07929688	-0.009091742	0.312388829	-0.126145007	-0.037325492	0.223515846	0.381006469	-0.186903208	0.067066848	-0.134445514	-0.12488446
Trametinib_H1734	KRAS_mutant	Trametinib	H1734	NotSensitive	23.09	0.001729157	-0.010117211	0.103829657	0.223421321	0.087198078	0.093539093	0.127216194	0.007855778	0.949177454	-0.79552958	-0.97985939	0.0913903	-0.49049557	-0.207388169	-0.034537576	-0.080152981	0.095670951	-0.032859673	-1.487745667	0.247545295	0.079401484	-0.727255641	-0.774049853	-0.376934261	0.461414151	-0.063120974	-0.429401681	-1.131601857	-0.243935829	-0.885081165	0.11592736	0.410946725	-0.018175796	0.049627375	0.479817458	0.152393541	-0.020289016	0.102252423	0.293759528	0.254480667	-0.283951646	-0.085993859	-0.101031175	-0.04524086	0.156016528	0.424774098	0.00159621	-0.554528612	0.004516646	0.088446624	0.196655841	-0.021977366	-0.275832851	-1.19320346
Trametinib_H1755	BRAF_mutant	Trametinib	H1755	NotSensitive	1036.47	0.077618841	-0.007954893	0.515236509	0.006263748	0.60324459	0.398820267	0.438043469	0.320566992	-0.13436228	0.387772264	0.587534207	0.255057105	-0.198289138	-1.399032996	0.381871753	-0.167017198	0.348409051	0.501028006	0.630663286	0.172237628	0.555016299	0.114316564	0.703454741	-0.205200392	-0.226877098	0.178344363	0.754325858	-0.002933076	0.417945302	-0.108123509	0.389758798	0.206107468	0.069818959	-0.111999356	-0.686548292	0.084306225	0.096299208	0.017774113	-0.170813549	-0.184049427	0.040494189	-0.046001798	0.968142385	0.284702837	0.487819621	-0.091207429	0.047637134	0.06113451	0.297679096	0.034822532	0.379663338	0.077022229	0.454403125	0.074974401
Trametinib_H1781	Wild_type	Trametinib	H1781	NotSensitive	30.13	0.002256366	0.231603857	-0.291521258	-0.708150307	0.066343866	0.097480291	0.067567869	-0.121458637	-0.629353962	0.302546277	-0.001065138	0.003422253	-0.131636531	-1.24809566	0.199272897	0.055197684	0.113515797	0.022974494	-0.222279368	-0.554568739	-0.688629236	0.025272308	0.037044474	-0.051167452	-0.075398707	-0.107015623	-0.320651109	0.455792537	-0.353023342	0.536410997	-0.518864615	-0.085708963	-0.120633282	0.003968367	-1.055487718	-0.812364301	-0.308426937	-0.131047251	-1.376599508	0.09232218	-0.191979108	-0.084775845	-0.135094798	-0.464154212	0.150937955	-0.101182761	0.177328091	-0.20817355	-0.263025711	-0.038972155	-0.160582916	0.322393411	-0.40202951	0.079229186
Trametinib_H1792	KRAS_mutant	Trametinib	H1792	NotSensitive	32.96	0.002468298	-0.13883715	-0.557708712	0.067897477	0.204643723	-0.030173494	-1.51E-05	-0.030956262	0.304437697	-0.079363599	0.684678476	0.00971012	-0.276394226	-0.211181791	-0.093166397	-0.213568024	0.114508878	-0.055072451	0.579981098	-1.344291576	-1.407079846	-0.094618615	-0.014762423	-0.354130967	-0.602222233	-0.095316579	0.088733032	0.230831534	0.20742693	-0.016663208	-0.128689549	-0.418869802	0.214984281	-0.077251689	-0.75941765	-0.200705874	-0.387725499	0.155095812	-0.406079711	0.220438711	-0.24020645	-0.067717158	0.298410741	-0.657801858	-0.802151943	-0.801483293	-0.164179998	-0.489157654	-0.200452525	0.320012995	-0.083693379	0.339489261	0.037699505	-0.635031794
Trametinib_H1793	Wild_type	Trametinib	H1793	NotSensitive	2460	0.18422371	-0.180117977	0.201733169	-0.003367582	0.065415021	0.046682988	-0.191888564	0.029590214	0.270836632	-0.637285543	-0.612101369	-0.08160549	-0.709798043	-0.085522618	0.153634288	0.14308303	-0.076186379	-0.063734374	-0.002153022	0.134780465	0.155272377	-0.1318903	-0.165249811	-0.1447351	-0.07479486	0.008102227	-0.084193558	-0.141909055	-0.610040262	0.290201957	0.044136707	0.123114115	0.245114068	-0.169970455	-0.301974034	0.150798901	0.208556692	-0.16351601	0.122382159	0.136553574	0.042597592	-0.616688638	0.039033159	0.530954916	0.236350205	-0.40778873	-0.137555214	0.087999877	0.219812629	0.410760881	0.373557703	0.382506061	-0.048799651	-0.338614833
Trametinib_H1838	Wild_type	Trametinib	H1838	NotSensitive	43.7	0.003272592	1.542947384	0.147438001	1.18453705	-0.010619211	-0.023278554	0.0410953	-0.043076312	1.101366017	-0.211091724	0.181919469	-0.021049269	-0.762464463	1.395565848	0.098146492	0.220868142	0.070630049	0.066178477	-0.211091724	0.093291688	-0.136304389	-0.453367569	-0.505095108	0.020269161	1.97684391	-0.282353924	0.188657652	-0.394272822	-0.298471768	-0.103211183	-0.163206557	-0.128467314	1.499005624	0.127293255	0.765593109	1.28233564	-0.335120377	0.235617996	1.386181543	1.19228096	-0.21903684	1.743966154	-0.500598341	-0.359748838	-0.099893473	0.023394004	0.009518692	-0.19267261	-0.57431006	1.657118404	1.725605694	2.270272222	0.248739268	-0.70613364
Trametinib_H1944	KRAS_mutant	Trametinib	H1944	Sensitive	9.13	0.000683725	0.88554004	0.63843345	-0.328959669	-0.198929068	-0.033395986	-0.105585022	-0.119795804	-0.703454273	0.000635642	-0.150642297	-0.031172135	-0.059195942	-1.279565166	-0.027651603	-0.037184247	0.035166597	0.098941564	-0.122073144	-0.822953076	-0.616671618	-0.231990837	-0.288083096	-0.412588287	-0.053486059	-0.020523185	-0.15123981	-0.059337389	-0.199804448	0.102442449	-0.625020071	0.081389548	-0.065829034	0.093655547	-0.926264646	-0.169742396	-0.156166343	-0.238105138	-0.239613565	-0.062286423	-0.202540354	0.085071503	-0.067586557	0.005380384	-0.019939139	-0.086572274	0.034328412	-0.442199815	-0.576155843	0.087073855	0.098214689	-0.285078732	-0.402433427	-0.23521212
Trametinib_H1975	EGFR_mutant	Trametinib	H1975	Sensitive	13.77	0.001031203	1.576424421	0.50905206	0.35191292	-1.151877983	-0.926559081	-1.245139249	-1.218511329	0.015409828	-0.19034456	-0.255744146	-1.131706406	-0.094208336	0.535960198	-1.394766601	-1.284115096	-1.106309006	-1.307230053	-0.292399248	-0.028863993	0.347676216	-0.284576351	-0.061109029	-0.043002844	0.203834334	-0.235600262	0.000300941	-0.399873635	-0.714430434	-0.133200653	0.236810441	-0.935612881	0.302324198	0.19080177	0.46106959	0.60664745	-0.20086789	-0.308697449	0.354042027	0.102542196	-0.353655559	1.278661601	-0.128478242	-0.704681956	0.175164478	-0.644295879	-1.065881062	-0.378122662	-0.319876324	0.095256997	0.404895243	0.159995724	0.267166047	-0.301598184
Trametinib_H1993	Wild_type	Trametinib	H1993	NotSensitive	68.98	0.005165753	0.946251299	0.671299636	0.158488905	0.008789139	0.035409515	-0.000573695	0.075879947	0.090796982	0.145009501	-0.364714248	0.134203698	-0.190911011	-1.07617288	-0.287195781	0.168011537	-0.133166839	-0.000969421	0.268030363	0.199111014	-0.009401759	0.187921945	-0.130087295	0.254373595	0.115108199	0.012726648	0.256922527	0.013365496	0.003245224	0.20796236	-0.365553407	0.002814561	-0.058985349	-0.592941908	0.197065021	-0.064255402	0.345176368	-0.152791692	-0.210300155	0.076878146	0.758808358	0.585412108	0.532071229	0.089343827	0.612322395	-0.104720575	0.171755466	0.035904294	-0.097058494	0.234918164	0.218407196	0.132676999	0.566411278	-0.047388536
Trametinib_H2030	KRAS_mutant	Trametinib	H2030	NotSensitive	78.61	0.005886921	-0.007343132	0.39837277	-0.412541022	-0.183096267	-0.014599248	-0.407354647	-0.06435748	-0.252824483	0.064170043	0.218153501	-0.210207049	-0.661832501	-0.536320743	-0.074718097	-0.30053578	-0.119291984	-0.194704356	-0.385300953	-0.085384132	-0.659717045	-0.496846762	-0.375589886	-0.009830538	-0.522820139	-0.181730866	0.055757803	-0.034101066	-0.411621487	-0.260169146	-0.360991673	-0.962302168	-0.07932155	-0.34070759	-0.353547801	-0.348472941	-0.102512946	-0.241824697	-0.14777559	-0.078319247	0.158441626	-0.235390238	-0.445407396	-0.380114378	-0.055737642	-0.109182829	-0.381761464	-0.189818872	-0.203310268	-0.097419099	-0.236911267	0.199661547	0.503628088	-0.148762049
Trametinib_H2087	BRAF_mutant	Trametinib	H2087	Sensitive	4.96	0.000371443	0.291571126	0.672526694	1.178137639	-1.267521889	-0.569589441	-1.212107521	-0.833937179	0.294533612	-0.288665748	-0.158081639	-1.26816548	-0.042085304	0.916729825	-1.263889086	-1.187982753	-1.312431602	-1.006460539	-0.317692285	-0.328850075	-0.411929721	0.364450519	-0.068924448	-0.055016268	1.771698005	-0.380771437	-0.497487531	-0.431100133	-0.876071942	-0.324528469	0.074413242	-1.350429194	0.886636847	1.447440993	0.724960202	1.786925895	-0.278951848	-0.491531016	1.330385643	1.174149382	-1.228654243	-0.501115366	-0.235368831	-0.868401088	-0.683565297	-0.948312594	-1.175345801	-0.740461774	-0.178511243	1.195899382	0.662233006	1.055929044	0.004590237	0.273685055
Trametinib_H2122	KRAS_mutant	Trametinib	H2122	Sensitive	15.38	0.001151773	0.147663758	0.007638921	-0.116627202	-0.882311661	-0.096084504	-0.076456764	-0.205682898	-0.293197517	-0.650132062	-1.570731492	0.014944919	-1.568455178	-1.023876848	-0.086282659	0.373093039	-0.421781723	-0.046263502	-1.440685129	-1.375779863	-0.704599496	-1.002418121	-1.733770108	-1.207467644	0.631514356	0.042537957	-0.327490694	-0.756598038	0.199842495	-1.280813793	-0.470229405	-0.46706829	0.083656789	-0.073965437	-1.029130138	-0.96275019	-0.961896435	-0.0036909	0.237749672	0.000210538	0.038998913	-0.349153923	-1.338156359	-0.736685227	-0.358014213	-0.235273055	0.068011914	-1.483321483	-0.211733416	0.207996626	0.188798405	0.291764984	-0.734952355	-0.701540364
Trametinib_H2228	ALK_mutant	Trametinib	H2228	Sensitive	6.76	0.000506241	1.364138749	0.41916058	0.096130266	0.184469343	-0.015431448	0.5448654	0.07721841	0.314478032	-0.033815906	0.16031879	0.133009771	0.277741652	-0.175708117	-0.035670248	0.132125052	0.075890009	0.058072132	0.376310286	1.166640351	0.515023149	0.150980925	0.203900247	-0.038841472	-0.003184288	-0.065172338	0.088750736	-0.50732271	0.272287222	0.118877307	0.182172293	-0.348753739	-0.034802364	0.251141412	0.333373947	0.17450133	0.205924103	0.43706892	-0.110777888	0.241966771	0.228264176	0.520634184	-0.299296249	0.87053934	0.327567097	-0.145601711	0.376576425	0.336332982	0.316434325	0.121319617	0.086263717	-0.066514691	0.583087035	-0.132766189
Trametinib_H2291	KRAS_mutant	Trametinib	H2291	NotSensitive	118	0.008836747	0.035075002	-0.049270081	0.196049573	-0.316842814	-0.113909002	-0.248138976	-0.159008082	-0.248200477	-0.114890693	0.11489795	-0.208010982	-0.029901962	-0.659989572	-0.020437511	-0.248509756	-0.231906911	-0.211539878	-0.060951886	-1.491292128	-0.995496151	-0.558729816	-0.268808214	-0.119845575	-0.16715129	0.149559749	-0.342237996	0.074931542	-0.552804982	-0.102174548	-0.935421004	-0.092167728	-0.526074616	-0.208641986	-1.467242571	-0.613492908	0.009589313	0.243902696	-0.282063619	0.25623829	-0.411449133	-0.196835314	0.083438024	-0.071629967	-0.168868045	-0.178649264	-0.179224122	-1.323986291	0.21967658	0.050079427	0.418657615	0.190586881	-0.463050329	-0.8054907
Trametinib_H23	KRAS_mutant	Trametinib	H23	NotSensitive	41.03	0.003072642	0.449863348	0.880137796	0.891166154	-0.105755853	-0.219701275	-0.358915416	0.003677989	0.59696941	-0.325128283	0.68752994	-0.163429381	0.397810425	-0.494878719	-0.145091107	-0.197461174	-0.077729246	-0.161231511	0.36935398	0.451773106	0.364185509	0.398898255	1.246525985	0.154341089	0.148029826	0.268380598	0.819953547	0.561999058	0.430754524	0.21960686	0.109877393	-0.262412516	0.533760353	-0.166632053	0.463220665	0.138191349	0.113485227	0.075440261	1.015796478	0.318538523	0.46790209	0.10491138	1.172026896	0.104437549	0.515115855	-0.122864217	-0.313473442	0.215256943	0.24973406	0.31950543	0.345753621	0.136693223	0.594701368	0.314071544
Trametinib_H2347	KRAS_mutant	Trametinib	H2347	Sensitive	3.33	0.000249376	-0.03831149	-0.166425599	0.605007679	-0.230489828	-0.269036914	-0.078522643	-0.443258047	0.798001731	-0.702260698	-0.540357895	-0.433131289	-1.314309989	0.113773958	-0.061075808	-0.556358926	-0.29762276	-0.521176678	-0.152528162	-0.597420031	-0.325602902	-1.010302646	-0.636513015	-0.476700998	0.247746244	-0.203297752	0.249830203	-0.538245087	0.124502144	-1.540070467	-0.491785776	-1.090372063	-0.255625381	-0.33699651	-0.806328406	0.190901003	-0.032091804	-0.292745341	-0.078720124	-0.196959236	-1.283859559	-0.331939786	0.235952871	-1.250304708	-0.482715187	-0.469901226	-0.330409887	-1.303292244	-0.505558461	0.08430284	-0.095695226	-0.233753845	-1.308042074	-0.721549119
Trametinib_H3122	Wild_type	Trametinib	H3122	NotSensitive	19.6	0.001467799	0.377839359	0.515644957	0.058350817	0.273174927	0.282143416	0.29430245	0.219540517	-0.010156894	0.360360407	0.420367716	0.386005064	0.477305758	0.098439621	0.414453109	0.334447321	0.316488268	0.337667821	-0.101497949	0.386881283	0.137967985	-0.177533841	0.271234516	0.318540231	0.648162718	0.311627947	0.950340982	0.607453269	0.137967985	0.278145643	0.090339122	0.137076056	-0.214017343	0.403198274	-0.501286607	0.033631325	0.654259676	0.509335013	0.561378665	-0.094362673	0.592370596	0.072676525	0.657342144	-0.346778486	0.514198566	0.362956312	0.367319265	0.534658539	0.695963439	0.449169674	0.124293048	-0.70306147	0.6288528	0.401002391
Trametinib_H358	KRAS_mutant	Trametinib	H358	NotSensitive	30.53	0.002286321	0.448167469	0.038465089	-1.018818585	-0.518480583	-0.066784613	-0.248682256	-0.086948472	-1.480464958	-0.07692917	-1.028122992	-0.224581923	-0.466459429	-0.74935791	-0.302101509	-0.181875179	-0.341679174	-0.282152586	-0.108553263	1.034010985	0.50025598	0.175473888	-0.06695005	-0.4472766	-0.195130511	0.141930827	-0.261339281	0.090865044	0.183226684	-1.093925051	0.347043816	-0.514506082	0.44387351	-0.235403417	-0.852957089	-0.592853425	0.286155513	0.616769989	0.067841912	-0.31762961	0.180206802	0.05399975	-0.723509783	0.009026752	0.358971601	-0.06455351	-0.303277231	0.098582895	0.506597507	-0.383230011	0.050090257	-0.321406779	0.859459208	0.010871139
Trametinib_H441	KRAS_mutant	Trametinib	H441	NotSensitive	334.73	0.025067156	-0.364711916	-0.242497928	0.354976323	-0.117642056	-0.154906024	-0.537553511	-0.354516587	0.60893814	-0.11654286	-0.031468508	-0.411878644	-0.250781819	-0.078041146	-0.196778795	-0.119259349	-0.240541204	-0.218194758	0.038352941	-1.072045	-1.422803067	-0.047285213	0.135572869	-0.217110336	0.143036558	-0.513577471	-0.442539576	-0.205756062	-0.566345777	-0.373700699	-1.29477336	-0.049394862	0.409807481	-0.32140846	0.562293772	0.318975618	-0.381108649	-0.247523593	0.416395022	0.375222269	-1.16363908	-0.129281972	-0.064335276	0.221235739	-1.507183705	-0.378739221	-0.441464027	-0.696343929	-0.619983741	0.427150702	0.412945326	0.541548963	-1.131942953	-0.446764162
Trametinib_H522	Wild_type	Trametinib	H522	NotSensitive	13353.33	1	-0.905170226	0.483495766	0.163525094	-0.863666465	-0.557902161	-1.006204527	-0.67958924	0.143904234	-0.009823301	0.321284221	-0.651086966	0.05449768	-0.331755878	-0.841903113	-0.964837112	-0.935904676	-0.957121403	1.446815103	0.141141661	-0.215823427	0.173796609	0.567109337	0.412990226	-0.315685584	-0.317062611	-0.158254971	0.521916558	0.19305851	0.214154346	-0.346578145	-1.206157177	0.269402429	-0.996870711	0.20993933	0.27049233	-0.207978083	-0.156525927	-0.091342532	0.419099724	-0.452611974	-0.375186595	0.463163097	-0.637907576	-0.140109642	-0.639484744	-0.72433304	-0.347679095	-0.042569738	0.254465689	0.171668881	0.328101328	0.232527731	0.399509388
Trametinib_H820	EGFR_mutant	Trametinib	H820	NotSensitive	84.87	0.006355718	0.405983675	0.402258049	0.218899229	0.40838912	0.167952891	0.398752106	0.392245578	-0.375299602	0.308997453	0.173873414	0.442431234	-0.092370327	-0.085905489	0.596854748	0.414789069	0.425477978	0.399741269	0.063241039	-0.130082383	0.1357177	0.014702299	0.173117672	-0.103748235	0.4700434	0.446029041	0.297539854	-0.548780475	0.296390388	1.384231688	0.389867522	-1.033346248	-0.085516395	0.354968134	-0.84349404	0.219046084	0.49091888	0.4562376	-0.450138387	0.000721032	0.199818069	0.143251373	0.014088256	-1.034434659	-0.253715519	0.039984849	0.432295152	-0.042468715	0.420011225	0.242554087	-0.171513884	0.529996639	0.213942867	0.030682229
